Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,51.769962,52.67996,51.529962,52.579958,13880800,30.44039
2010-01-05,52.64996,52.769958,52.209961,52.629959,10084500,30.469338
2010-01-06,52.669961,53.069958,52.329959,53.009959,11631900,30.689333
2010-01-07,52.709959,53.089959,52.499958,52.799957,7648900,30.567756
2010-01-08,52.609957,53.279959,52.429961,53.259958,7284200,30.834066
2010-01-11,53.539961,53.739959,53.059959,53.56996,8968000,31.013538
2010-01-12,52.999961,53.009959,52.279958,52.429961,11301000,30.353552
2010-01-13,52.209961,52.959958,51.979959,52.75996,9470700,30.5446
2010-01-14,52.659958,53.149958,52.499958,52.979959,8835600,30.671965
2010-01-15,52.829957,53.059959,52.45996,53.019957,11596700,30.695121
2010-01-19,52.449962,53.799958,52.449962,53.70996,11379200,31.094588
2010-01-20,52.809961,53.159961,52.509961,53.059959,12374600,30.71828
2010-01-21,53.02996,53.269961,52.059959,52.239961,20681800,30.243554
2010-01-22,51.99996,52.18996,50.50996,50.599963,17651400,29.294101
2010-01-25,50.959962,51.579962,50.649959,50.74996,11458200,29.38094
2010-01-26,50.329963,51.019961,49.959961,50.429959,14525800,29.19568
2010-01-27,50.429959,51.039962,48.989965,49.809964,15845200,28.836743
2010-01-28,50.039961,50.239959,47.769965,48.349963,17975200,27.991497
2010-01-29,48.649962,48.869962,47.779963,47.999962,22175000,27.788869
2010-02-01,48.449964,49.319964,48.259964,49.06996,14723900,28.408329
2010-02-02,49.359962,50.239959,48.999963,50.149961,16306700,29.033579
2010-02-03,49.82996,50.50996,49.71996,49.98996,13534900,28.940949
2010-02-04,49.589964,49.599962,47.909964,48.159963,17513700,27.881499
2010-02-05,47.889962,48.099964,46.629965,47.979961,20077200,27.77729
2010-02-08,47.909964,48.249961,47.299961,47.369963,10417300,27.424141
2010-02-09,47.949961,50.31996,47.399963,48.489962,17508000,28.072547
2010-02-10,48.509963,48.649962,47.799964,48.259964,11795600,27.939394
2010-02-11,48.279961,49.109963,47.959965,48.899961,9869600,28.309911
2010-02-12,48.359961,48.829964,47.939963,48.669964,13941000,28.176757
2010-02-16,49.079963,50.12996,49.079963,49.919963,14967900,28.900426
2010-02-17,49.90996,50.249962,48.989965,49.299963,15882300,28.541485
2010-02-18,48.619963,49.159963,48.529965,48.869962,12565600,28.582427
2010-02-19,48.699963,49.219962,48.459962,48.899961,12413600,28.599973
2010-02-22,49.289964,49.289964,48.529965,48.699963,10961500,28.483
2010-02-23,48.429963,48.649962,47.559963,47.849965,13906100,27.985864
2010-02-24,47.859963,48.519961,47.629965,48.349963,10245700,28.278297
2010-02-25,47.599961,48.359961,47.149964,48.299962,11975400,28.249053
2010-02-26,48.379962,48.529965,47.949961,47.999962,10411100,28.073593
2010-03-01,48.369964,48.989965,48.269962,48.909964,11431600,28.605823
2010-03-02,49.329962,49.919963,49.199961,49.709962,13249200,29.073715
2010-03-03,49.879961,49.979962,49.33996,49.379963,18194900,28.88071
2010-03-04,49.36996,49.539963,49.089961,49.33996,13562200,28.857313
2010-03-05,49.849961,50.50996,49.729963,50.409963,15240500,29.483123
2010-03-08,50.55996,50.869963,50.409963,50.729959,8167600,29.670278
2010-03-09,50.459959,51.089963,50.359962,50.849962,12696400,29.740464
2010-03-10,50.869963,51.61996,50.849962,51.469963,15930500,30.103082
2010-03-11,51.469963,51.50996,50.949958,51.299959,10174700,30.003652
2010-03-12,51.53996,51.769962,51.169963,51.679959,10019500,30.225901
2010-03-15,51.42996,52.07996,51.15996,51.649959,12761800,30.208356
2010-03-16,51.929958,52.29996,51.759959,52.169959,15411100,30.512486
2010-03-17,52.37996,53.179957,52.309958,52.979959,15822600,30.986229
2010-03-18,52.899959,52.909957,52.169959,52.709959,11119500,30.828314
2010-03-19,52.369962,52.979959,51.69996,52.369962,15383600,30.629461
2010-03-22,51.439958,52.259962,51.339962,52.099961,10762700,30.471547
2010-03-23,52.069962,52.599959,51.719961,52.509961,11690900,30.711342
2010-03-24,52.909957,52.939962,52.209961,52.529957,19336100,30.723037
2010-03-25,52.799957,52.83996,51.489959,51.529962,13804100,30.138173
2010-03-26,51.789959,51.80996,50.659962,51.019961,19689900,29.83989
2010-03-29,51.409959,51.53996,50.85996,51.149962,16935300,29.915923
2010-03-30,51.089963,51.389962,50.919959,51.259961,12100800,29.980259
2010-03-31,51.20996,51.42996,50.96996,51.169963,16079800,29.927622
2010-04-01,51.599959,52.089958,51.499962,52.019961,11926600,30.424758
2010-04-05,52.359959,53.309958,52.019961,53.279959,12295900,31.161689
2010-04-06,53.169959,53.429961,52.899959,53.29996,9739300,31.173387
2010-04-07,53.179957,53.179957,52.419957,52.909957,14058200,30.945287
2010-04-08,52.64996,54.159957,52.519959,53.939957,19218000,31.5477
2010-04-09,54.219961,55.469955,54.209958,55.319958,19614100,32.354817
2010-04-12,55.409956,56.169956,55.259959,55.959955,18608500,32.72913
2010-04-13,56.379958,56.779954,55.429958,55.669958,18785500,32.55952
