Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,64.709999,64.989998,64.410004,64.68,9506200,51.850205
2010-01-05,64.580002,64.620003,63.82,63.93,10673100,51.248973
2010-01-06,63.900002,64.540001,63.830002,64.449997,13171500,51.665824
2010-01-07,64.25,64.349998,63.740002,63.990002,10901600,51.297073
2010-01-08,63.919998,64.260002,63.630001,64.209999,7898000,51.473432
2010-01-11,64.75,64.75,64.010002,64.220001,7975700,51.48145
2010-01-12,64.129997,64.720001,64.019997,64.559998,10820700,51.754006
2010-01-13,64.540001,65.230003,64.540001,64.970001,13023800,52.082682
2010-01-14,65.199997,65.269997,64.75,65.099998,7899000,52.186893
2010-01-15,65.139999,65.199997,63.98,64.559998,20995000,51.754006
2010-01-19,64.139999,65.75,64.110001,65.349998,15181800,52.387304
2010-01-20,65.470001,65.949997,64.470001,65.150002,13033000,52.226978
2010-01-21,65.07,65.470001,63.799999,63.970001,14473900,51.28104
2010-01-22,63.91,64.190002,63.09,63.200001,14017200,50.663775
2010-01-25,63.669998,63.700001,63.049999,63.220001,10001700,50.679808
2010-01-26,62.639999,63.009998,62.220001,62.790001,15630300,50.335102
2010-01-27,62.779999,63.720001,62.700001,63.439999,14982400,50.856167
2010-01-28,63.57,64.07,63.040001,63.799999,17096000,51.144759
2010-01-29,63.950001,64.269997,62.82,62.860001,17844400,50.391217
2010-02-01,63.259998,63.259998,62.77,63.09,10153400,50.575594
2010-02-02,63.200001,64.199997,62.630001,63.990002,13609300,51.297073
2010-02-03,63.869999,63.869999,63.290001,63.630001,9255900,51.008481
2010-02-04,63.490002,63.619999,62.619999,62.639999,18397000,50.214854
2010-02-05,62.689999,63.599998,61.889999,62.639999,16775200,50.214854
2010-02-08,62.5,62.98,62.259998,62.369999,10081200,49.998411
2010-02-09,62.549999,63.470001,62.470001,62.759998,11356400,50.311051
2010-02-10,62.790001,63.07,62.209999,62.73,10115800,50.287002
2010-02-11,62.619999,63.209999,62.259998,62.91,8353600,50.431298
2010-02-12,62.610001,63.0,62.110001,62.720001,12335800,50.278987
2010-02-16,63.25,63.709999,62.82,63.610001,10212400,50.992448
