Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,63.599998,64.900002,63.470001,64.739998,3324500,61.53354
2010-01-05,65.160004,66.800003,64.739998,66.559998,4087500,63.263398
2010-01-06,66.839996,67.620003,66.370003,67.139999,3212000,63.814673
2010-01-07,66.860001,67.339996,66.169998,67.029999,2761600,63.710121
2010-01-08,66.709999,67.220001,66.269997,67.059998,2662400,63.738634
2010-01-11,67.580002,68.199997,65.730003,66.309998,3325000,63.02578
2010-01-12,65.650002,65.650002,63.700001,64.139999,5458300,60.963258
2010-01-13,64.370003,66.879997,63.43,66.470001,5104800,63.177859
2010-01-14,66.699997,66.849998,65.980003,66.769997,2788100,63.462996
2010-01-15,66.769997,67.010002,65.150002,65.889999,3802000,62.626584
2010-01-19,65.169998,66.919998,65.169998,66.919998,2843500,63.605568
2010-01-20,66.07,66.349998,65.360001,65.769997,3065500,62.512524
2010-01-21,67.110001,67.300003,64.019997,64.150002,5660900,60.972765
2010-01-22,64.0,65.0,62.98,63.130001,4472600,60.003283
2010-01-25,63.880001,65.720001,63.549999,64.93,4048600,61.714132
2010-01-26,64.239998,65.379997,63.59,63.889999,3250500,60.72564
2010-01-27,65.940002,66.209999,63.919998,64.980003,5903000,61.761658
2010-01-28,66.540001,67.0,65.169998,65.379997,6638700,62.141841
2010-01-29,66.07,66.68,63.349998,63.779999,4574900,60.621088
2010-02-01,64.419998,65.370003,63.919998,65.099998,4089100,61.87571
2010-02-02,64.860001,66.489998,63.860001,66.339996,4203200,63.054293
2010-02-03,66.239998,67.050003,65.860001,66.410004,3831800,63.120833
2010-02-04,65.050003,65.470001,62.779999,62.790001,4745600,59.680123
2010-02-05,62.66,63.439999,60.75,62.950001,6920500,59.832198
2010-02-08,63.02,63.810001,61.93,62.330002,2855400,59.242906
2010-02-09,63.029999,64.339996,62.610001,63.540001,4433400,60.392976
2010-02-10,63.419998,64.489998,62.709999,64.040001,3767600,60.868212
2010-02-11,63.810001,65.650002,63.389999,65.529999,4042500,62.284413
2010-02-12,64.309998,65.529999,63.900002,65.32,3490300,62.084815
2010-02-16,66.839996,68.110001,66.550003,67.919998,4537900,64.55604
2010-02-17,67.989998,69.0,67.919998,68.809998,4635300,65.401959
2010-02-18,69.75,70.5,69.190002,70.389999,5574600,66.903707
2010-02-19,70.190002,70.589996,69.75,70.18,4189000,66.704108
2010-02-22,70.410004,70.529999,68.699997,69.190002,3750100,65.763143
2010-02-23,68.730003,69.540001,67.889999,69.18,5575700,65.753637
2010-02-24,69.190002,70.379997,69.059998,69.639999,3516800,66.190853
2010-02-25,68.379997,69.779999,67.900002,69.699997,3379100,66.247879
2010-02-26,69.989998,70.360001,68.75,70.129997,3768200,66.656582
2010-03-01,70.5,71.080002,69.800003,70.410004,5007400,66.92272
